[0509/103511.694:WARNING:render_frame_host_impl.cc(2751)] OnDidStopLoading was called twice.
[0509/130734.569:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/130734.818:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/130734.818:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/130735.017:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/130735.018:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/130735.240:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/130735.241:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/130735.537:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/130735.537:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/130735.730:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/130735.730:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/130735.937:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/130735.937:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/130736.505:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/130736.505:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/130736.754:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/130736.754:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/130736.987:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/130736.988:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/130737.390:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/130737.405:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/130737.803:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/130737.845:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/130738.190:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/130738.192:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/130738.615:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/130738.615:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/130739.018:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/130739.019:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/130739.435:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/130739.436:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/130818.160:INFO:CONSOLE(105)] "Uncaught (in promise) Error: Could not instantiate: ProductRegistryImpl.Registry", source: http://localhost:8088/devtools/inspector.js (105)
[0509/130818.162:INFO:CONSOLE(105)] "Uncaught (in promise) Error: Could not instantiate: ProductRegistryImpl.Registry", source: http://localhost:8088/devtools/inspector.js (105)
[0509/130818.164:INFO:CONSOLE(105)] "Uncaught (in promise) Error: Could not instantiate: ProductRegistryImpl.Registry", source: http://localhost:8088/devtools/inspector.js (105)
[0509/130818.170:INFO:CONSOLE(105)] "Uncaught (in promise) Error: Could not instantiate: ProductRegistryImpl.Registry", source: http://localhost:8088/devtools/inspector.js (105)
[0509/130818.172:INFO:CONSOLE(105)] "Uncaught (in promise) Error: Could not instantiate: ProductRegistryImpl.Registry", source: http://localhost:8088/devtools/inspector.js (105)
[0509/130818.172:INFO:CONSOLE(105)] "Uncaught (in promise) Error: Could not instantiate: ProductRegistryImpl.Registry", source: http://localhost:8088/devtools/inspector.js (105)
[0509/130934.547:INFO:CONSOLE(8564)] "Main._createAppUI: 39ms", source: http://localhost:8088/devtools/inspector.js (8564)
[0509/130934.574:INFO:CONSOLE(8564)] "Main._showAppUI: 27ms", source: http://localhost:8088/devtools/inspector.js (8564)
[0509/130934.711:INFO:CONSOLE(8564)] "Main._initializeTarget: 32ms", source: http://localhost:8088/devtools/inspector.js (8564)
[0509/131008.676:INFO:CONSOLE(8564)] "Main._createAppUI: 57ms", source: http://localhost:8088/devtools/inspector.js (8564)
[0509/131008.704:INFO:CONSOLE(8564)] "Main._showAppUI: 27.999755859375ms", source: http://localhost:8088/devtools/inspector.js (8564)
[0509/131008.783:INFO:CONSOLE(8564)] "Main._initializeTarget: 25ms", source: http://localhost:8088/devtools/inspector.js (8564)
[0509/131022.676:INFO:CONSOLE(22)] "Empty response arrived for script 'http://localhost:8088/devtools/product_registry_impl/product_registry_impl_module.js'", source: http://localhost:8088/devtools/inspector.js (22)
[0509/131022.908:INFO:CONSOLE(105)] "Uncaught (in promise) Error: Could not instantiate: ProductRegistryImpl.Registry", source: http://localhost:8088/devtools/inspector.js (105)
[0509/131022.913:INFO:CONSOLE(105)] "Uncaught (in promise) Error: Could not instantiate: ProductRegistryImpl.Registry", source: http://localhost:8088/devtools/inspector.js (105)
[0509/131022.914:INFO:CONSOLE(105)] "Uncaught (in promise) Error: Could not instantiate: ProductRegistryImpl.Registry", source: http://localhost:8088/devtools/inspector.js (105)
[0509/131022.918:INFO:CONSOLE(105)] "Uncaught (in promise) Error: Could not instantiate: ProductRegistryImpl.Registry", source: http://localhost:8088/devtools/inspector.js (105)
[0509/131022.921:INFO:CONSOLE(105)] "Uncaught (in promise) Error: Could not instantiate: ProductRegistryImpl.Registry", source: http://localhost:8088/devtools/inspector.js (105)
[0509/131022.922:INFO:CONSOLE(105)] "Uncaught (in promise) Error: Could not instantiate: ProductRegistryImpl.Registry", source: http://localhost:8088/devtools/inspector.js (105)
[0509/131022.924:INFO:CONSOLE(105)] "Uncaught (in promise) Error: Could not instantiate: ProductRegistryImpl.Registry", source: http://localhost:8088/devtools/inspector.js (105)
[0509/131022.925:INFO:CONSOLE(105)] "Uncaught (in promise) Error: Could not instantiate: ProductRegistryImpl.Registry", source: http://localhost:8088/devtools/inspector.js (105)
[0509/131022.928:INFO:CONSOLE(105)] "Uncaught (in promise) Error: Could not instantiate: ProductRegistryImpl.Registry", source: http://localhost:8088/devtools/inspector.js (105)
[0509/131022.929:INFO:CONSOLE(105)] "Uncaught (in promise) Error: Could not instantiate: ProductRegistryImpl.Registry", source: http://localhost:8088/devtools/inspector.js (105)
[0509/131022.932:INFO:CONSOLE(105)] "Uncaught (in promise) Error: Could not instantiate: ProductRegistryImpl.Registry", source: http://localhost:8088/devtools/inspector.js (105)
[0509/131022.935:INFO:CONSOLE(105)] "Uncaught (in promise) Error: Could not instantiate: ProductRegistryImpl.Registry", source: http://localhost:8088/devtools/inspector.js (105)
[0509/131022.937:INFO:CONSOLE(105)] "Uncaught (in promise) Error: Could not instantiate: ProductRegistryImpl.Registry", source: http://localhost:8088/devtools/inspector.js (105)
[0509/133054.206:ERROR:broker_win.cc(134)] Error sending sync broker message
[0509/141623.802:INFO:CONSOLE(8564)] "Main._createAppUI: 44ms", source: http://localhost:8088/devtools/inspector.js (8564)
[0509/141623.838:INFO:CONSOLE(8564)] "Main._showAppUI: 35ms", source: http://localhost:8088/devtools/inspector.js (8564)
[0509/141623.940:INFO:CONSOLE(8564)] "Main._initializeTarget: 38ms", source: http://localhost:8088/devtools/inspector.js (8564)
[0509/141705.069:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | configuration parameters after validation:", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.070:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · viaHost: "p4fvolu248qo.invalid"", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.070:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · uri: sip:6dad1b10-6814-4d1b-9253-43f8e1cd3755@endpoint.twilio.com", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.070:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · wsServers: [{"ws_uri":"wss://endpoint.twilio.com","sip_uri":"<sip:endpoint.twilio.com;transport=ws;lr>","weight":0,"status":0,"scheme":"WSS"}]", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.072:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · password: NOT SHOWN", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.072:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · registerExpires: 600", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.073:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · register: false", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.074:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · registrarServer: sip:endpoint.twilio.com", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.080:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · wsServerMaxReconnection: 3", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.081:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · wsServerReconnectionTimeout: 4", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.082:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · connectionRecoveryMinInterval: 2", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.083:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · connectionRecoveryMaxInterval: 30", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.083:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · keepAliveInterval: 30", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.084:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · extraSupported: ["room-signaling","timer"]", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.085:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · usePreloadedRoute: false", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.086:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · userAgentString: "SIP.js/0.7.7"", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.086:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · iceCheckingTimeout: 5000", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.086:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · noAnswerTimeout: 60000", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.086:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · stunServers: ["stun:stun.l.google.com:19302"]", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.088:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · turnServers: []", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.094:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · traceSip: true", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.095:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · hackViaTcp: false", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.097:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · hackIpInContact: false", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.098:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · hackWssInTransport: true", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.099:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · hackAllowUnregisteredOptionTags: true", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.100:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · hackCleanJitsiSdpImageattr: false", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.100:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · hackStripTcp: false", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.100:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · contactTransport: "wss"", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.100:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · forceRport: false", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.101:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · autostart: false", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.101:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · rel100: "none"", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.101:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · replaces: "none"", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.101:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · mediaHandlerFactory: function promisifiedFactory(){var mediaHandler=mediaHandlerFactory.apply(this,arguments);function patchMethod(methodName){var method=mediaHandler[methodName];if(method.length>1){var callbacksFirst=methodName==="getDescription";mediaHandler[methodName]=SIP.Utils.promisify(mediaHandler,methodName,callbacksFirst)}}patchMethod("getDescription");patchMethod("setDescription");return mediaHandler}", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.102:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · authenticationFactory: undefined", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.102:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · allowLegacyNotifications: false", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.102:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · instanceId: "b65a03eb-225b-432b-b219-b9104de29796"", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/141705.103:INFO:CONSOLE(118)] "Wed May 09 2018 14:17:05 GMT-0500 (Central Daylight Time) | sip.ua | · sipjsId: "sc126"", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
